1.744164258,0.275307261
5.038474138,0.676076749
6.007112825,2.576625376
4.079008525,2.811415826
1.003017721,5.313686205
8.082839701,5.405220518
4.060089773,5.607664865
5.061247085,5.634030902
4.008170635,6.079390073
12.00423745,7.468501839
4.028312382,7.646529763
4.083538167,8.655714172
11.00193229,8.673336357
5.029750133,8.746747654
12.03227493,9.241138977
7.013258005,9.281699753
8.003884599,9.391416798
13.00831397,9.744164258
15.24113898,9.805234876
13.03139676,10.34754461
7.002352155,10.41468095
9.028725332,10.80462727
16.31368621,11.21710477
6.039683006,11.89457829
12.74674765,12.07991648
12.00452558,12.11219941
14.02171048,12.42624606
12.05544698,12.59244741
13.00930876,13.12109842
15.00350486,13.25690647
17.02536284,13.41310757
14.01162843,13.83959878
13.04249724,14.05572877
15.09615553,14.82248589
17.00557288,14.86159401
19.03704995,14.99514319
14.09951432,15.49301141
14.04510363,16.63507984
16.03200576,16.68715211
16.0801828,16.74923937
16.0084577,16.82839701
21.03783439,16.89085185
13.00576641,17.0761107
21.05204232,17.0854783
19.0054907,17.09537241
19.67607675,17.44047622
18.00230085,17.76197116
20.01272478,17.85738813
23.00215061,18.31396758
20.01566854,18.39512747
22.03878013,18.84798163
21.04882075,18.98322306
21.08738271,19.1315097
19.04131076,19.38780134
21.06725265,19.87562242
20.08003587,19.87846479
16.00984313,21.16523945
25.00163136,21.32273728
19.0414681,21.42637785
20.0588886,21.63500655
27.01475387,21.71380347
21.04630607,23.17727887
27.00545888,23.44479161
23.0544759,23.52647153
31.00076111,24.18437976
35.00748468,24.3884599
23.00629299,24.68362712
22.02569065,25.60926156
24.08224859,25.63476257
23.04572156,25.69041546
26.00936776,25.75612514
30.07922476,26.48713683
29.00758418,26.49487961
27.02470172,26.59112396
28.07561251,27.42497237
28.08877228,28.15668543
28.06146689,29.31770045
32.04021769,29.38505024
25.02850394,30.41303282
33.08908519,30.48881287
27.05614177,30.49412933
28.06836271,31.32274932
31.00996948,31.43524822
31.01672476,31.93063515
28.08474991,33.07112825
39.04871368,33.37834391
32.08452611,33.38474138
37.08756224,34.12473248
35.08479816,34.31141446
34.09714429,34.58876491
35.08350387,34.8534823
33.01113496,35.12724777
32.3914168,36.06292994
37.08030691,36.11334779
33.06891343,36.34644189
39.01490718,36.79224762
38.00037782,36.94173178
44.00383577,37.08457698
32.01210984,37.80182795
39.00591838,38.05766408
40.04307639,38.14753871
38.05954885,38.43076389
36.08945783,38.67780759
41.08281636,38.68888682
42.01700862,38.98317436
41.03177005,39.31485292
41.05515534,39.3294153
37.00799165,40.00709598
37.03475446,40.03504862
36.010599,40.24701716
40.09469977,41.04525583
42.05924474,41.46923883
36.03148529,41.84986439
45.08046273,41.90368917
42.0775152,41.97607107
42.01935435,42.03835773
43.02298264,42.84526108
43.00329415,44.18863945
45.04594669,44.68913433
41.01652395,45.44599591
44.03432971,45.96396877
46.07974735,46.11021062
46.07492394,46.56141773
47.07619712,46.69013968
51.01247325,46.91387709
46.05801719,47.33487629
48.03517264,47.41006725
39.0007096,47.49374765
40.01102106,48.09843134
46.00022575,48.35172635
43.07086458,48.67252645
56.04692388,49.83051801
46.04550416,49.83538167
48.07315361,49.88226593
53.03880066,50.17008622
50.00108256,50.96155532
50.03951275,50.96343637
55.06871521,51.10774273
57.00069788,51.57326718
47.05887649,51.69967172
55.04930114,51.80035866
55.08498644,51.83503872
52.0703422,52.01932286
46.06551374,52.05490703
49.06104243,52.28620611
54.65571417,52.45103628
47.09831744,52.45946688
57.01077427,53.11628433
54.00132404,53.32005764
58.08329632,53.52042319
53.02740546,53.62235225
52.00526616,54.08170635
55.06901397,54.09063686
56.09103297,54.55446979
58.02862061,55.37049953
55.0386547,55.7383467
55.6340309,55.81628509
56.01121994,56.01448111
57.03985851,56.14834113
51.0503415,56.43046022
59.00738347,56.82457013
58.08573881,57.01631363
56.27530726,57.19103506
58.64652976,57.48741435
63.80523488,58.61466887
62.02263568,58.87465933
54.04511438,59.07247174
59.04130328,59.10598995
61.0454985,59.12912974
61.03693893,59.225745
59.01383202,59.61247085
54.0861594,59.70864577
60.08162851,59.8313966
61.0071375,60.07137496
60.00724717,60.11134958
53.04100673,60.20758349
60.0591124,60.9105427
59.04038177,60.91792707
56.02971706,61.09367762
62.03114145,61.38800663
63.09580687,61.74063192
59.08076817,62.22635684
64.03227373,62.60089773
64.06904155,62.82816355
60.04937477,63.19354354
63.04262461,63.28312382
62.04352482,63.29717058
67.0013151,63.80768172
64.003958,64.37521087
65.04120698,64.83296316
68.08784648,65.01324035
65.04874144,66.61499643
65.06929855,66.95806869
66.46850184,67.01715955
67.00085478,67.02150613
66.03850502,67.22008001
70.07138035,67.2352155
68.04357788,67.28725332
64.01483411,67.38654703
64.00171596,67.68142149
72.03752109,68.11367147
71.08395988,68.16724757
72.00014837,68.19721905
67.03348763,68.48820749
71.60766487,68.5458879
65.0688205,68.94699774
72.04304602,69.39858505
66.08263444,69.45498498
69.07148165,69.46306072
71.07868725,70.34329706
73.00369875,70.34969772
68.08746593,70.3698748
69.07406319,70.9146434
73.01291297,71.00377824
73.0830518,72.86282528
74.06895328,72.9138853
75.07908171,73.2300846
81.09138771,73.9308764
75.09417318,74.25362837
69.07395199,74.45114379
78.06924075,74.4993599
72.0049936,74.68953276
74.06350798,75.07484683
76.03105654,75.59701346
74.01865728,75.69298554
73.01190628,75.7584178
69.04888129,77.22982636
79.07939007,77.91032969
72.00906369,77.9969477
76.28169975,78.04237454
79.01136715,78.31056542
78.00450379,78.39683006
80.09832231,78.61042432
81.09179271,78.79008525
77.01886395,79.3142548
80.01564728,79.44769523
76.06888868,79.50341495
77.01910351,79.77515201
77.06814215,80.97144285
82.09634364,81.29750133
78.00087059,81.40381769
86.04941293,82.870594
84.06996717,83.68820499
87.09036892,84.06676818
84.06350066,85.18657275
82.05970135,85.45504157
88.81141583,87.36938931
89.022008,87.45721555
88.01198248,87.84749912
82.00314255,88.54475895
87.01240048,88.80306911
91.40522052,89.12377509
92.08245701,89.73153611
91.00348339,89.73951993
89.06223523,89.82634442
90.67333636,89.899991
87.01843798,90.65513736
95.09760711,90.71481654
92.06149964,91.30863673
91.04476952,91.36566374
89.04263779,91.59548851
91.03464419,91.69240746
89.01237751,92.11906278
89.00614086,92.40217686
90.05264715,92.88772282
93.03086367,93.03483388
96.06092616,94.79081712
91.0617937,95.06140858
93.06347626,95.12400481
96.00910543,95.14907176
90.04404762,95.15647284
94.01972191,95.28503937
92.04459959,95.3958003
98.05732672,95.58017185
95.03496977,95.79747345
96.01133478,96.11982476
94.00914643,96.58888601
94.08628253,97.00148372
97.08822659,97.1082562
95.01772789,97.13832018
96.00913885,97.27405461
97.04447916,97.41206981
99.00089999,97.55155344
95.09639688,97.61793701
97.02075835,97.70342201
99.04948796,98.03017721
90.00953724,98.13258005
93.00853482,99.43577876
100.0066768,99.78687252
99.03656637,99.87382707
97.06778076,101.0697879
100.0014481,103.5266162
100.5766254,105.4503788
100.0930635,105.5918375
